aggregation,source,source_role,baseline,api_group,generation_seed,category,n_total,n_known,n_true,n_false,n_unknown,failure_rate_known,failure_rate_total_lower_bound
seed_baseline_group,events.checkpoint,campaign_checkpoint,B3,tensor_creation,3407,oracle_not_executed,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B3,tensor_creation,3407,fake_assertion,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B3,tensor_creation,3407,broad_exception_swallowing,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B3,tensor_creation,3407,target_not_executed,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B3,tensor_creation,3407,truncated_generation,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint,campaign_checkpoint,B3,tensor_creation,3407,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,autograd_transform_compile_and_export,7711,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,convolution_and_pooling,7711,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,fft_and_spectral,7711,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,indexing_gather_and_scatter,7711,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,linear_algebra,7711,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,assertion_failure,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,timeout,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,missing_oracle,12,12,12,0,0,1.0,1.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,oracle_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,fake_assertion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,broad_exception_swallowing,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,target_not_executed,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,truncated_generation,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,normalization_activation_and_loss,7711,nondeterministic_failure,12,0,0,0,12,,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,syntax_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,wrong_or_missing_target_api,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,missing_import,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,shape_or_dtype_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,index_or_bounds_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,undefined_name_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,argument_signature_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,dependency_import_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,setup_or_environment_error,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,resource_exhaustion,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,runtime_error_other,12,12,0,12,0,0.0,0.0
seed_baseline_group,events.checkpoint_2,campaign_checkpoint,B0,reduction_and_statistics,7711,assertion_failure,12,12,0,12,0,0.0,0.0
